chr1	81127522	81128002|0|0
chr1	81383058	81383891|0|0
chr1	81607046	81610219|0|0
chr1	83384183	83384377|0|0
chr1	84752075	84752335|0|0
chr1	88426128	88427073|0|0
chr1	88655001	88657298|0|0
chr1	89076264	89077788|0|0
chr1	90994854	90994988|0|0
chr1	92036663	92036956|0|0
chr1	92240861	92241005|0|0
chr1	94475594	94475907|0|0
chr1	94876210	94876545|0|0
chr1	95344415	95344867|0|0
chr1	95698843	95700179|0|0
chr1	95851932	95852070|0|0
chr1	96030466	96031127|0|0
chr1	98223437	98224411|0|0
chr1	99338159	99338673|0|0
chr1	100330421	100330844|0|0
chr1	100549320	100549644|0|0
chr1	100827719	100827788|0|0
chr1	101685461	101686560|0|0
chr1	102565794	102565810|0|0
chr1	102844799	102845030|0|0
chr1	103099310	103102624|0|0
chr1	103697328	103697395|0|0
chr1	105126567	105127597|0|0
chr1	106336953	106339265|0|0
chr1	109823811	109824475|1|664
chr1	109898056	109898524|0|0
chr1	110608779	110609465|0|0
chr1	111020308	111021111|0|0
chr1	111440952	111441113|0|0
chr1	111700742	111701760|0|0
chr1	112552624	112553080|0|0
chr1	113997889	113998103|0|0
chr1	114838116	114838785|0|0
chr1	115175553	115175845|0|0
chr1	115245208	115246043|0|0
chr1	115246044	115247986|0|0
chr1	115347728	115348353|0|0
chr1	116748519	116749079|0|0
chr1	117909288	117910382|0|0
chr1	119706783	119707998|0|0
chr1	120533491	120534136|0|0
chr1	120630471	120630641|0|0
chr1	120641170	120641280|0|0
chr1	120867304	120867532|0|0
chr1	121484124	121485142|0|0
chr1	121485143	142535589|1|21050446
chr1	142539500	142539891|0|0
chr1	145201177	145201923|0|0
chr1	145386308	145386754|0|0
chr1	145984164	145984307|0|0
chr1	146973123	146973382|0|0
chr1	147714321	147714402|0|0
chr1	149808700	149811167|0|0
chr1	149825779	149828246|0|0
chr1	149930107	149930916|0|0
chr1	150007062	150008025|0|0
chr1	150521356	150522169|0|0
chr1	151202360	151202516|0|0
chr1	152460137	152460682|0|0
chr1	153758760	153759484|0|0
chr1	153808264	153808680|0|0
chr1	154143441	154145043|0|0
chr1	154189230	154189364|0|0
chr1	154297802	154299026|0|0
chr1	154530731	154531140|0|0
chr1	154975685	154977833|0|0
chr1	155287405	155287547|0|0
chr1	155765123	155765495|0|0
chr1	155913849	155915242|0|0
chr1	156716960	156717350|1|390
chr1	156727538	156727867|0|0
chr1	158448908	158448944|0|0
chr1	159673397	159673464|0|0
chr1	160230766	160233191|0|0
chr1	160370155	160370372|0|0
chr1	161376018	161376091|0|0
chr1	161401764	161402192|0|0
chr1	161697141	161698202|0|0
chr1	162877710	162879451|0|0
chr1	163839688	163839761|0|0
chr1	164563501	164563596|0|0
chr1	164587229	164587300|0|0
chr1	164587301	164587559|0|0
chr1	164623744	164624151|0|0
chr1	164689644	164691136|0|0
chr1	164732538	164732868|0|0
chr1	164931459	164932807|0|0
chr1	166312044	166314384|1|2340
chr1	167457806	167458423|0|0
chr1	169621324	169621354|0|0
chr1	169780241	169780748|0|0
chr1	169826580	169827486|0|0
chr1	171081366	171081467|0|0
chr1	171754978	171755795|0|0
chr1	172438508	172438686|0|0
chr1	172529488	172529809|0|0
chr1	172738834	172739793|0|0
chr1	174092336	174092478|0|0
chr1	175128411	175128528|0|0
chr1	175411560	175411939|0|0
chr1	175854773	175855976|0|0
chr1	176018866	176019763|1|897
chr1	177438659	177438741|0|0
chr1	178327149	178328899|0|0
chr1	179528471	179529439|0|0
chr1	180044635	180044656|0|0
chr1	180303665	180303835|0|0
chr1	180411859	180412288|0|0
chr1	180941452	180941698|0|0
chr1	181010523	181011281|0|0
chr1	181073964	181076517|0|0
chr1	181586140	181586583|0|0
chr1	181980467	181980868|0|0
chr1	182419498	182420233|1|735
chr1	182770763	182771920|0|0
chr1	183574954	183575089|0|0
chr1	183729415	183729691|0|0
chr1	184131899	184132071|0|0
chr1	184580733	184581323|0|0
chr1	185520432	185520724|0|0
chr1	187077140	187077864|0|0
chr1	187127261	187127495|0|0
chr1	188651122	188651200|0|0
chr1	188651201	188651228|0|0
chr1	189510976	189511667|0|0
chr1	192746851	192747166|0|0
chr1	194339491	194341834|0|0
chr1	195759775	195761077|0|0
chr1	197430388	197430786|0|0
chr1	198082764	198083095|0|0
chr1	198814671	198815892|0|0
chr1	198823708	198823874|0|0
chr1	199962556	199962728|0|0
chr1	200118281	200119803|0|0
chr1	201004597	201004772|0|0
chr1	201608002	201608530|0|0
chr1	202651926	202652987|0|0
chr1	202675240	202676079|0|0
chr1	202772730	202773549|0|0
chr1	202867466	202868218|0|0
chr1	203167494	203168559|0|0
chr1	203186305	203187403|1|1098
chr1	203293706	203294581|0|0
chr1	203933151	203933773|0|0
chr1	204218827	204218868|0|0
chr1	204380664	204381734|1|1070
chr1	204635615	204635866|0|0
chr1	205666613	205667378|0|0
chr1	206166799	206167027|0|0
chr1	206206016	206206250|0|0
chr1	206659754	206659787|0|0
chr1	206659822	206659855|0|0
chr1	206660061	206660094|0|0
chr1	206847480	206848301|0|0
chr1	207062043	207062139|0|0
chr1	207079605	207082049|0|0
chr1	207308460	207308635|0|0
chr1	207875329	207875554|0|0
chr1	207990832	207991327|0|0
chr1	208078546	208078720|0|0
chr1	208878333	208878413|0|0
chr1	210377853	210378373|0|0
chr1	210484197	210485096|1|899
chr1	210657556	210658642|0|0
chr1	210699310	210699386|0|0
chr1	212161543	212161676|0|0
chr1	212512472	212512758|0|0
chr1	212674233	212676321|0|0
chr1	212688389	212689445|0|0
chr1	212935593	212935735|0|0
chr1	213075980	213076322|0|0
chr1	213994996	213995113|0|0
chr1	214192893	214193218|0|0
chr1	214475635	214477585|0|0
chr1	214637807	214638408|0|0
chr1	214856229	214856373|0|0
chr1	217526435	217526763|0|0
chr1	217605025	217605866|0|0
chr1	217881958	217882179|0|0
chr1	218390325	218390466|0|0
chr1	222176274	222176318|0|0
chr1	223742838	223743144|0|0
chr1	223978907	223980691|0|0
chr1	224301657	224302212|0|0
chr1	225779740	225781805|0|0
chr1	226101940	226102978|0|0
chr1	226150638	226150820|0|0
chr1	226887676	226887949|0|0
chr1	227170412	227170730|1|318
chr1	227659748	227659932|0|0
chr1	227661804	227661840|0|0
chr1	228667566	228669029|0|0
chr1	228947997	228948306|0|0
chr1	229031099	229031508|0|0
chr1	229477775	229478590|0|0
chr1	230436326	230437513|0|0
chr1	230477968	230478136|0|0
chr1	231007512	231007894|0|0
chr1	231365235	231366662|0|0
chr1	231983977	231984407|0|0
chr1	232121986	232122311|0|0
chr1	232164898	232165254|0|0
chr1	232186733	232187100|0|0
chr1	232279658	232280773|0|0
chr1	233130803	233131207|0|0
chr1	233138616	233138904|0|0
chr1	234285665	234285740|0|0
chr1	234598388	234599109|0|0
chr1	234863982	234865061|0|0
chr1	234996646	234996844|0|0
chr1	235068223	235068250|0|0
chr1	235135917	235136728|0|0
chr1	235335670	235335970|0|0
chr1	235590522	235591123|0|0
chr1	235686562	235686659|0|0
chr1	235901491	235902023|0|0
chr1	236228358	236228929|0|0
chr1	237720833	237722359|0|0
chr1	238333425	238334363|0|0
chr1	239082097	239083495|0|0
chr1	239400180	239400821|0|0
chr1	240002705	240003444|1|739
chr1	240322876	240324570|0|0
chr1	240341226	240341577|0|0
chr1	241656547	241657164|0|0
chr1	241909075	241910302|0|0
chr1	244218209	244218262|0|0
chr1	244614846	244615782|1|936
chr1	244905574	244905723|0|0
chr1	245209784	245209894|0|0
chr1	245539163	245539470|0|0
chr1	245592695	245593156|0|0
chr1	247099281	247099438|0|0
chr1	247798552	247798957|0|0
chr10	459397	460037|1|640
chr10	610276	610509|0|0
chr10	1546374	1547563|0|0
chr10	2110191	2110715|0|0
chr10	2163836	2164928|0|0
chr10	2192489	2192728|0|0
chr10	2988778	2989522|0|0
chr10	3180234	3180677|1|443
chr10	3823591	3824323|0|0
chr10	5142850	5143365|0|0
chr10	5635912	5636086|0|0
chr10	5847744	5847841|0|0
chr10	6616031	6616323|0|0
chr10	6841654	6841860|0|0
chr10	6858831	6859326|0|0
chr10	7811959	7812133|0|0
chr10	8085068	8086420|0|0
chr10	8271943	8272079|0|0
chr10	10028605	10029561|0|0
chr10	10834886	10835651|0|0
chr10	11315926	11316189|0|0
chr10	11343181	11344423|0|0
chr10	12040630	12041290|0|0
chr10	12114006	12114243|0|0
chr10	12309937	12310243|0|0
chr10	12610689	12611487|0|0
chr10	12760697	12761183|0|0
chr10	12794351	12795022|0|0
chr10	13730595	13731484|0|0
chr10	13884782	13885562|0|0
chr10	14540023	14541987|0|0
chr10	15083517	15083639|0|0
chr10	17617331	17617392|0|0
chr10	19329305	19329476|0|0
chr10	19973901	19975153|0|0
chr10	21811187	21812181|1|994
chr10	21844217	21844391|0|0
chr10	21923122	21923398|0|0
chr10	21953448	21953939|0|0
chr10	23208918	23209175|0|0
chr10	23384076	23384807|0|0
chr10	23663309	23663556|0|0
chr10	24851554	24851730|1|176
chr10	25434452	25435032|0|0
chr10	26564015	26564115|0|0
chr10	26926689	26927081|0|0
chr10	28911046	28911384|0|0
chr10	28955763	28955835|0|0
chr10	29021647	29021689|0|0
chr10	29416903	29417423|0|0
chr10	29987976	29988122|0|0
chr10	30091911	30092304|0|0
chr10	30605412	30605596|0|0
chr10	30727622	30728219|0|0
chr10	31014968	31015971|0|0
chr10	31115937	31116427|1|490
chr10	31433439	31433845|0|0
chr10	32258349	32259496|0|0
chr10	33915614	33916661|0|0
chr10	34682029	34682074|0|0
chr10	35431776	35432136|0|0
chr10	35618280	35618528|0|0
chr10	35976235	35977255|0|0
chr10	36001258	36001875|0|0
chr10	36841033	36841678|0|0
chr10	37567152	37567271|0|0
chr10	37986712	37986897|0|0
chr10	38668345	38669064|0|0
chr10	38812293	38812723|0|0
chr10	38879934	38881559|0|0
chr10	39154583	42356581|0|0
chr10	42385147	42386395|0|0
chr10	42392238	42392906|0|0
chr10	42396846	42397030|0|0
chr10	43220727	43220949|0|0
chr10	44878720	44879859|0|0
chr10	44885086	44885269|0|0
chr10	45611862	45612236|0|0
chr10	45905672	45905947|0|0
chr10	45915139	45915353|1|214
chr10	46245857	46247203|0|0
chr10	49640889	49641819|0|0
chr10	49714504	49715980|0|0
chr10	49863853	49864772|0|0
chr10	49950684	49950862|0|0
chr10	49950863	49950881|0|0
chr10	50035752	50037672|0|0
chr10	50154639	50154747|0|0
chr10	50758626	50758921|0|0
chr10	53434688	53436052|0|0
chr10	53602782	53603085|0|0
chr10	53837281	53838692|0|0
chr10	53976538	53976721|0|0
chr10	54391708	54391914|0|0
chr10	54391915	54392223|0|0
chr10	54807181	54808376|1|1195
chr10	55785497	55785893|0|0
chr10	57106301	57106752|0|0
chr10	57336782	57337124|0|0
chr10	57680601	57680663|0|0
chr10	58799444	58799459|0|0
chr10	59057024	59059459|0|0
chr10	59180764	59181124|0|0
chr10	59889970	59890303|0|0
chr10	60097672	60099105|0|0
chr10	60102831	60103244|0|0
chr10	60251414	60251652|0|0
chr10	61300445	61300603|0|0
chr10	61925823	61925901|0|0
chr10	61969715	61970156|1|441
chr10	62307219	62307372|0|0
chr10	64204004	64204742|0|0
chr10	64544527	64544680|0|0
chr10	65001796	65002259|0|0
chr10	65282005	65282939|0|0
chr10	65818966	65820421|0|0
chr10	67072442	67073108|0|0
chr10	67465567	67467127|0|0
chr10	68266011	68267890|0|0
chr10	69775638	69775772|0|0
chr10	69834831	69835724|0|0
chr10	69926709	69926748|0|0
chr10	70189705	70189881|0|0
chr10	70271547	70272172|0|0
chr10	70825746	70826824|0|0
chr10	71520960	71522377|0|0
chr10	71561092	71561190|0|0
chr10	73048872	73052561|0|0
chr10	73140343	73140359|0|0
chr10	73401614	73402220|0|0
chr10	73819623	73819880|0|0
chr10	74303210	74303233|0|0
chr10	75543438	75544182|0|0
chr10	75779599	75779773|0|0
chr10	76046050	76046684|0|0
chr10	76319124	76319711|0|0
chr10	76578360	76578568|0|0
chr10	76769712	76769922|0|0
chr10	77284931	77285174|0|0
chr10	78296472	78296505|0|0
chr10	79372192	79372913|0|0
chr10	79829521	79830217|0|0
chr10	79909438	79910394|0|0
chr10	82068935	82069386|0|0
chr10	83376812	83377938|0|0
chr10	83399399	83399906|0|0
chr10	83532334	83532591|0|0
chr10	84299455	84299627|0|0
chr10	84812255	84813499|0|0
chr10	85854712	85855191|0|0
chr10	86438244	86438455|0|0
chr10	87360408	87361420|0|0
chr10	88046699	88047263|0|0
chr10	88075337	88076045|0|0
chr10	88142886	88143035|0|0
chr10	89378479	89379020|0|0
chr10	90275344	90275399|0|0
chr10	91047381	91047588|0|0
chr10	91763543	91763685|0|0
chr10	92457690	92458383|0|0
chr10	93108822	93110030|0|0
chr10	93845431	93846245|0|0
chr10	94432182	94432851|0|0
chr10	96304599	96305208|0|0
chr10	97041130	97041234|0|0
chr10	97271027	97271211|0|0
chr10	97368848	97368871|0|0
chr10	97809507	97810457|0|0
chr10	98059658	98060433|0|0
chr10	98257277	98257886|0|0
chr10	98819794	98820673|1|879
chr10	99084447	99084768|0|0
chr10	100149428	100149605|0|0
chr10	100299057	100299230|0|0
chr10	101438487	101439789|0|0
chr10	101589980	101590022|0|0
chr10	102483712	102484644|0|0
chr10	102727116	102729335|1|2219
chr10	102796806	102797153|0|0
chr10	102995222	102996320|0|0
chr10	103365130	103365905|0|0
chr10	103370769	103371235|0|0
chr10	103514630	103515320|0|0
chr10	103929512	103929527|0|0
chr10	104249349	104249600|0|0
chr10	104508888	104509132|0|0
chr10	104782296	104782582|0|0
chr10	105060256	105060443|0|0
chr10	105252955	105254886|0|0
chr10	105480434	105481077|0|0
chr10	105528448	105528665|0|0
chr10	105809000	105809099|0|0
chr10	106285719	106286019|0|0
chr10	107149887	107149962|0|0
chr10	107611213	107611724|0|0
chr10	107815860	107817426|0|0
chr10	109636959	109637273|0|0
chr10	110984611	110985030|0|0
chr10	111440547	111441706|0|0
chr10	111615915	111616944|0|0
chr10	112125439	112128175|0|0
chr10	112402626	112404190|0|0
chr10	112838464	112838823|0|0
chr10	113696644	113696977|0|0
chr10	114356201	114356776|0|0
chr10	114657944	114658979|0|0
chr10	115045660	115045827|0|0
chr10	115076905	115077432|0|0
chr10	115281290	115281983|0|0
chr10	115395252	115395426|0|0
chr10	115832287	115832611|0|0
chr10	116806731	116806834|0|0
chr10	116852678	116853037|0|0
chr10	117478663	117478841|0|0
chr10	118378834	118378992|0|0
chr10	119572391	119572498|0|0
chr10	119574440	119575221|0|0
chr10	119575222	119575268|0|0
chr10	119662911	119663169|0|0
chr10	120767288	120767460|0|0
chr10	120903095	120903228|0|0
chr10	121096132	121096571|0|0
chr10	121118381	121118992|0|0
chr10	121141645	121142284|0|0
chr10	121447426	121449155|0|0
chr10	121484606	121486276|0|0
chr10	121631462	121632137|0|0
chr10	122880773	122881409|0|0
chr10	124351265	124351737|0|0
chr10	124390453	124391596|0|0
chr10	124683189	124683300|0|0
chr10	125023084	125023626|0|0
chr10	125331935	125332999|0|0
chr10	125403576	125404010|0|0
chr10	125600582	125600619|0|0
chr10	125600620	125601303|0|0
chr10	126110722	126111060|0|0
chr10	126657106	126657402|0|0
chr10	127578209	127578244|0|0
chr10	127596082	127596804|0|0
chr10	127613061	127613552|0|0
chr10	128218570	128219457|1|887
chr10	128292974	128293357|0|0
chr10	128593213	128594991|0|0
chr10	128802968	128803645|0|0
chr10	128966068	128966677|0|0
chr10	130007964	130009088|0|0
chr10	131643779	131644288|0|0
chr10	131934526	131935519|0|0
chr10	132513995	132514896|0|0
chr10	132647742	132649042|0|0
chr10	132660204	132660494|0|0
chr10	133019911	133020935|0|0
chr10	133125721	133126140|0|0
chr10	133221181	133221254|0|0
chr10	133262332	133262884|0|0
chr10	133809800	133810357|0|0
chr10	133836500	133836653|0|0
chr10	133969929	133971790|0|0
chr10	134302411	134305017|0|0
chr10	134412893	134412953|0|0
chr10	134755576	134755792|0|0
chr10	134921425	134922722|0|0
chr10	135042978	135044210|0|0
chr10	135166334	135167339|0|0
chr11	323844	323993|0|0
chr11	362288	364023|0|0
chr11	813614	814383|0|0
chr11	883562	884535|0|0
chr11	1002798	1003018|0|0
chr11	1063659	1064290|0|0
chr11	1356854	1358268|0|0
chr11	1445256	1446503|0|0
chr11	1947092	1948288|0|0
chr11	2013350	2017779|0|0
chr11	2119397	2120165|0|0
chr11	2157943	2161196|0|0
chr11	2515928	2516402|0|0
chr11	2754425	2754926|0|0
chr11	3097171	3097344|0|0
chr11	3932547	3932719|0|0
chr11	3963383	3963428|0|0
chr11	4513605	4513959|0|0
chr11	6252981	6253546|0|0
chr11	6914996	6916586|0|0
chr11	7958194	7959628|0|0
chr11	8105845	8106187|0|0
chr11	8252771	8255391|0|0
chr11	8822495	8822806|0|0
chr11	8945391	8945850|0|0
chr11	9335962	9336552|0|0
chr11	9355643	9355840|0|0
chr11	9391471	9391654|0|0
chr11	9437338	9437537|0|0
chr11	9503757	9503882|0|0
chr11	9504057	9504270|0|0
chr11	9696623	9698439|0|0
chr11	10494770	10495179|0|0
chr11	10643192	10643437|0|0
chr11	11317676	11318369|0|0
chr11	11778238	11778874|1|636
chr11	11833540	11833713|0|0
chr11	12018554	12018906|0|0
chr11	12097724	12098058|0|0
chr11	12266496	12267132|0|0
chr11	12267133	12267174|0|0
chr11	12369654	12369907|0|0
chr11	12730502	12731132|0|0
chr11	13099356	13099688|1|332
chr11	13368179	13368840|1|661
chr11	14045329	14045911|0|0
chr11	15112640	15112773|0|0
chr11	15670062	15670236|0|0
chr11	16848941	16849218|0|0
chr11	17297956	17298785|0|0
chr11	17591772	17592588|0|0
chr11	18774954	18775151|0|0
chr11	19080213	19080680|0|0
chr11	19529397	19529799|0|0
chr11	20228768	20228794|0|0
chr11	20880109	20880159|0|0
chr11	21389763	21394365|0|0
chr11	21612627	21613650|0|0
chr11	21659441	21659806|0|0
chr11	21908951	21909479|0|0
chr11	24045522	24045689|0|0
chr11	25856625	25857679|0|0
chr11	27081704	27081785|0|0
chr11	27587454	27587600|0|0
chr11	27602195	27602705|0|0
chr11	27827764	27828098|0|0
chr11	28133497	28133652|0|0
chr11	30654103	30654638|0|0
chr11	30836714	30836862|0|0
chr11	31942552	31943159|0|0
chr11	32040959	32041908|0|0
chr11	33750668	33751708|0|0
chr11	33782863	33783120|0|0
chr11	33789768	33790449|0|0
chr11	33882269	33883031|0|0
chr11	33942315	33944448|0|0
chr11	34189627	34190440|0|0
chr11	34267927	34268100|0|0
chr11	34387339	34387721|0|0
chr11	35842879	35843420|0|0
chr11	35914683	35915575|0|0
chr11	38520781	38521500|0|0
chr11	38627829	38628454|1|625
chr11	39038859	39039250|0|0
chr11	40054366	40055889|0|0
chr11	40266676	40267092|0|0
chr11	44034774	44034851|0|0
chr11	44203860	44204029|0|0
chr11	44600424	44600931|0|0
chr11	44675037	44676900|0|0
chr11	44838689	44839558|0|0
chr11	44888167	44888222|0|0
chr11	44891030	44892148|0|0
chr11	44934668	44934893|0|0
chr11	46046540	46047595|0|0
chr11	46375764	46375985|0|0
chr11	46398648	46399438|0|0
chr11	46555601	46555997|0|0
chr11	46626522	46627360|0|0
chr11	46946074	46946414|0|0
chr11	46993998	46994253|0|0
chr11	47467832	47468045|0|0
chr11	47759897	47760613|0|0
chr11	47785874	47786302|0|0
chr11	56173456	56174656|0|0
chr11	56780313	56780610|0|0
chr11	57055974	57056897|0|0
chr11	57316739	57317087|0|0
chr11	58470780	58470916|0|0
chr11	58993490	58994664|0|0
chr11	59431470	59432151|0|0
chr11	59630100	59630802|0|0
chr11	60548576	60549887|0|0
chr11	60608161	60608373|0|0
chr11	60700896	60701376|0|0
chr11	60798383	60798557|0|0
chr11	60886027	60886957|0|0
chr11	61158457	61159228|1|771
chr11	61969764	61969828|0|0
chr11	62154938	62154960|0|0
chr11	62227882	62228187|0|0
chr11	62852100	62853144|0|0
chr11	63932761	63934361|0|0
chr11	64115566	64117782|0|0
chr11	64374922	64375489|0|0
chr11	64519148	64520494|0|0
chr11	64520972	64521006|0|0
chr11	64521007	64521370|0|0
chr11	64805894	64806387|0|0
chr11	64808902	64809349|0|0
chr11	65066709	65067027|0|0
chr11	65077945	65078438|0|0
chr11	65097140	65097454|0|0
chr11	65369761	65370486|0|0
chr11	65388017	65388277|0|0
chr11	65636648	65638024|0|0
chr11	65780010	65780252|0|0
chr11	66024762	66025452|1|690
chr11	66365002	66365937|0|0
chr11	66601812	66602217|0|0
chr11	66886375	66887142|0|0
chr11	66923983	66924312|0|0
chr11	67181356	67181497|0|0
chr11	67198189	67198569|0|0
chr11	67517583	67519261|0|0
chr11	67542850	67543505|0|0
chr11	67740571	67741139|0|0
chr11	67768443	67769561|0|0
chr11	68102287	68102942|0|0
chr11	68206276	68207952|0|0
chr11	68447828	68448972|0|0
chr11	69988496	69988864|0|0
chr11	69991478	69991820|0|0
chr11	70452435	70452481|0|0
chr11	70469234	70469503|0|0
chr11	71038610	71039214|0|0
chr11	71280487	71282193|0|0
chr11	72581740	72582196|0|0
chr11	72621459	72621860|0|0
